gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Prob,Churn_Prediction,Actual_Churn,CustomerID,Contract,PaymentMethod,InternetService
1,0,1,0,72,1,1,85.45,1.741707657716159,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.00041464288,0,0,6631-HMANX,Two year,Credit card (automatic),DSL
0,0,1,1,1,1,0,20.05,-0.9969909361554373,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.31479418,0,0,9962-BFPDU,Month-to-month,Mailed check,No
0,1,1,0,1,1,1,76.4,-0.9721295734759693,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.98822856,1,1,3296-SILRA,Month-to-month,Mailed check,Fiber optic
0,0,0,0,5,1,1,100.5,-0.7790624517628325,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.9264218,1,1,9681-OXGVC,Month-to-month,Electronic check,Fiber optic
1,0,0,0,3,1,0,20.7,-0.980468167169704,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.06597134,0,0,6394-HHHZM,Month-to-month,Mailed check,No
1,0,0,0,58,1,1,25.3,-0.3553604171714001,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.020082938,0,0,5995-LFTLE,Two year,Credit card (automatic),No
1,1,1,1,22,0,0,40.05,-0.6174966840038045,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.718344,1,1,5180-UCIIQ,Month-to-month,Mailed check,DSL
1,1,1,0,33,1,1,100.6,0.43698246190680434,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.3035599,0,0,1932-UEDCX,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,0,0,1,1,0,69.95,-0.9749752840222439,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9276716,1,1,7153-OANIO,Month-to-month,Electronic check,Fiber optic
1,1,1,0,54,1,0,74.0,0.7232741787250275,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09286646,0,0,5188-HGMLP,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,0,72,1,1,99.4,2.2085806654785936,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,0.08439633,0,0,0665-XHDJU,Two year,Electronic check,Fiber optic
1,0,0,1,1,1,1,93.3,-0.9646733706492964,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.9571726,1,1,6521-YYTYI,Month-to-month,Electronic check,Fiber optic
1,0,0,0,3,1,1,49.15,-0.9312528165593281,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.8384452,1,1,8878-HMWBV,Month-to-month,Electronic check,DSL
0,0,1,1,72,1,0,107.45,2.37297008401222,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0.001743035,0,0,8265-HKSOW,Two year,Credit card (automatic),Fiber optic
0,0,1,1,72,1,1,83.6,1.6233790424431627,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.0006521567,0,0,3544-FBCAS,Two year,Credit card (automatic),DSL
1,1,1,0,54,1,1,99.05,1.3306017527520346,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.7797604,1,0,5331-RGMTT,Month-to-month,Credit card (automatic),Fiber optic
0,0,1,0,59,1,1,80.1,1.0647815040496469,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0.033112776,0,0,4759-PXTAN,One year,Electronic check,DSL
1,0,0,0,54,1,1,65.3,0.5440385338530855,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0022717773,0,0,7054-DMVAS,Two year,Bank transfer (automatic),DSL
1,0,0,0,60,1,1,89.55,1.3021446472892892,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,0.056338053,0,0,3428-MMGUB,Two year,Electronic check,Fiber optic
0,0,1,0,60,0,0,60.8,0.5839887803593115,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0016198432,0,0,6549-BTYPG,Two year,Credit card (automatic),DSL
1,0,0,0,3,1,0,74.5,-0.9098989575764311,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.582877,1,0,7823-JSOAG,Month-to-month,Electronic check,Fiber optic
0,0,1,0,69,1,0,99.15,2.0275361193291745,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0.034633294,0,0,3705-RHRFR,Two year,Bank transfer (automatic),Fiber optic
0,0,1,1,1,1,0,19.25,-0.9973438925022622,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.39963412,0,0,9374-YOLBJ,Month-to-month,Electronic check,No
1,0,1,1,50,0,1,39.45,-0.1140265150299792,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.010289889,0,0,9074-KGVOX,Month-to-month,Credit card (automatic),DSL
0,0,0,0,56,0,1,44.85,0.1258073226374365,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.107330635,0,0,6128-DAFVY,Month-to-month,Credit card (automatic),DSL
0,0,1,0,60,1,1,97.2,1.4700415695194864,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0.016267393,0,0,9933-QRGTX,Two year,Electronic check,Fiber optic
1,1,1,0,69,1,1,110.55,2.3517044641160285,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.201045,0,0,4476-OSWTN,One year,Mailed check,Fiber optic
0,0,0,0,1,0,0,35.05,-0.9903730046524734,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.7068208,1,1,3751-KTZEL,Month-to-month,Mailed check,DSL
0,1,0,0,1,1,1,73.0,-0.9736296379499745,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8537304,1,1,1977-STDKI,Month-to-month,Electronic check,Fiber optic
0,0,1,0,3,1,1,19.9,-0.9856522135136924,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.072677076,0,0,5066-GFJMM,Month-to-month,Mailed check,No
1,0,1,1,60,1,0,76.95,0.9989330855951549,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0.005005551,0,0,2661-GKBTK,Two year,Bank transfer (automatic),DSL
0,0,0,0,13,0,0,35.4,-0.8071224813353999,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0.0081143435,0,0,0458-HEUZG,Two year,Mailed check,DSL
1,0,1,1,62,1,0,20.45,-0.4334520089063754,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0005216492,0,0,7268-WNTCP,Two year,Bank transfer (automatic),No
0,0,0,0,45,1,0,96.75,0.9542841077218245,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.035516653,0,0,0824-VWDPO,One year,Bank transfer (automatic),Fiber optic
0,0,0,0,25,0,0,54.2,-0.37794962336818383,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0.013378258,0,0,8409-WQJUX,One year,Electronic check,DSL
1,0,0,0,44,1,0,100.1,0.9258711218024325,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.010797766,0,0,2578-JQPHZ,Two year,Bank transfer (automatic),Fiber optic
0,0,0,0,2,1,1,45.25,-0.9731002034297375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6204259,1,0,3278-FSIXX,Month-to-month,Mailed check,DSL
1,1,0,0,33,1,1,83.85,0.1925822515023435,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.6668405,1,1,5813-UECBU,Month-to-month,Credit card (automatic),Fiber optic
0,0,0,0,1,1,1,70.1,-0.9749091047072143,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.70785487,1,1,0328-GRPMV,Month-to-month,Electronic check,Fiber optic
0,0,0,0,22,1,0,20.85,-0.8070121824770172,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.056630794,0,0,9746-UGFAC,One year,Bank transfer (automatic),No
0,0,0,0,35,0,1,33.45,-0.4870572540803839,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.109395936,0,0,2946-KIQSP,Month-to-month,Mailed check,DSL
0,0,1,1,29,1,0,20.2,-0.7592968963406468,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0006157591,0,0,0625-AFOHS,Two year,Mailed check,No
1,1,1,0,27,1,1,85.9,-0.02633892261570606,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.08042667,0,0,6726-WEXXK,One year,Electronic check,Fiber optic
1,0,0,1,54,1,1,61.0,0.44262976345600036,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0.031048333,0,0,4636-OLWOE,One year,Electronic check,DSL
0,1,0,0,2,1,1,70.65,-0.9430327346346042,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3813298,0,1,4342-HENTK,Month-to-month,Electronic check,Fiber optic
1,0,0,0,57,1,1,86.9,1.1733376404699332,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.12505113,0,0,4685-ERGHK,One year,Electronic check,Fiber optic
1,0,0,0,62,1,0,69.4,0.8637287449896003,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.00067198835,0,0,0885-HMGPY,Two year,Bank transfer (automatic),DSL
0,0,1,1,15,1,0,20.35,-0.8576172987030154,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.021598045,0,0,5003-OKNNK,One year,Credit card (automatic),No
1,0,0,0,2,1,0,20.35,-0.9911892162045057,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.14979458,0,1,4195-SMMNX,Month-to-month,Mailed check,No
0,0,1,0,70,1,1,104.3,2.1656964693393865,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.056466438,0,0,7208-PSIHR,Two year,Bank transfer (automatic),Fiber optic
0,0,1,1,21,1,1,44.95,-0.597179634289705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.124623746,0,0,4012-ZTHBR,Month-to-month,Electronic check,DSL
0,0,0,1,23,1,1,49.45,-0.5119847960748817,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.04069713,0,0,0489-WMEMG,One year,Electronic check,DSL
1,0,0,0,6,1,0,20.6,-0.9543935170480258,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.020361647,0,0,7435-ZNUYY,One year,Mailed check,No
1,0,1,1,4,1,0,19.55,-0.9754826587708043,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0006475985,0,0,1354-YZFNB,Two year,Credit card (automatic),No
0,0,0,0,3,1,1,99.0,-0.8790373370009422,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.8350584,1,1,6956-SMUCM,Month-to-month,Credit card (automatic),Fiber optic
0,0,0,0,23,1,1,93.5,0.027244262786625995,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.59581184,1,0,2985-FMWYF,Month-to-month,Electronic check,Fiber optic
1,0,0,0,26,0,0,54.55,-0.40455370801009927,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0.010047928,0,0,2812-ENYMO,One year,Credit card (automatic),DSL
0,0,0,1,8,1,0,20.05,-0.9336573316720719,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.24005947,0,0,2717-HVIZY,Month-to-month,Mailed check,No
1,0,0,0,26,1,1,83.95,-0.011294158332301251,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7694816,1,1,3223-WZWJM,Month-to-month,Electronic check,Fiber optic
1,0,0,0,2,1,1,79.45,-0.9417973874207175,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.85292244,1,0,3422-GALYP,Month-to-month,Electronic check,Fiber optic
1,0,0,0,67,1,0,116.2,2.4144424547641274,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.45530665,0,1,9053-JZFKV,Two year,Credit card (automatic),Fiber optic
0,0,1,0,71,1,1,93.7,1.8995894436052037,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0.74886256,1,1,2530-ENDWQ,Two year,Bank transfer (automatic),Fiber optic
0,0,0,0,59,1,0,79.85,1.105768559824671,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0.035245225,0,0,2890-WFBHU,One year,Credit card (automatic),DSL
1,0,1,1,39,1,0,100.0,0.6863902404818414,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.1562626,0,0,0327-WFZSY,One year,Electronic check,Fiber optic
1,0,0,1,21,1,0,19.6,-0.8306823174859519,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.000976851,0,0,7977-HXJKU,Two year,Mailed check,No
1,0,0,0,1,1,0,19.7,-0.9971453545571733,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.44195554,0,1,6615-ZGEDR,Month-to-month,Mailed check,No
0,0,1,1,48,1,0,20.2,-0.5526188955030806,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0027877183,0,0,7033-CLAMM,Two year,Bank transfer (automatic),No
0,1,1,0,31,0,1,50.4,-0.30870400007550386,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0.03949452,0,0,4023-RTIQM,One year,Credit card (automatic),DSL
0,0,1,1,64,1,0,113.35,2.180807412937821,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.0049559064,0,0,0864-FVJNJ,One year,Electronic check,Fiber optic
1,0,1,1,46,1,1,80.0,0.6573375211838293,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26864848,0,0,7356-IWLFW,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,0,0,52,1,1,80.95,0.8621625012005654,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0030091642,0,0,9541-PWTWO,Two year,Bank transfer (automatic),DSL
0,0,1,1,67,1,1,24.9,-0.26451827740738076,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0007072112,0,0,3967-VQOGC,Two year,Mailed check,No
